userid,score,City,Gender,Age,Objects,Balance,Products,estimated_salary
15678675,458,Ярославль,Ж,39,9,,2,116343.09
15708779,520,Ярославль,М,33,4,156297.58,2,166102.61
15788926,624,Рыбинск,Ж,28,2,,2,104353.26
15634093,765,Ярославль,М,51,3,123372.3,1,115429.32
15701452,667,Ростов Великий,Ж,37,5,92171.35,3,178106.34
15722645,665,Рыбинск,М,41,8,,2,132152.32
15676998,709,Ростов Великий,М,34,4,148375.19,2,21521.38
15842561,583,Ярославль,Ж,44,8,,2,27431.62
15799611,782,Рыбинск,М,34,6,147422.44,1,42143.61
15720882,668,Рыбинск,Ж,24,7,173962.32,1,106457.11
15753479,621,Ярославль,М,47,0,,1,133831.37
15638567,579,Ростов Великий,Ж,64,6,145215.43,1,164083.72
15669420,547,Ярославль,Ж,38,5,167539.97,1,159207.34
15752582,840,Ярославль,Ж,39,1,94968.97,1,84487.62
15678195,667,Ростов Великий,Ж,27,3,106116.5,2,3674.71
15685280,723,Ярославль,М,34,5,,2,12092.03
15609230,487,Ярославль,М,45,2,,2,77475.73
15697974,668,Ярославль,Ж,31,9,,2,41291.73
15776165,520,Ростов Великий,М,34,8,120018.86,2,343.38
15857272,549,Ярославль,М,37,2,112541.54,2,47432.43
15814438,567,Ярославль,Ж,35,5,166118.45,2,127827.18
15765744,720,Ярославль,Ж,45,1,102882.4,2,35633.15
15839896,492,Ярославль,Ж,49,8,,1,182865.09
15834958,712,Ярославль,Ж,37,1,106881.5,2,169386.81
15687501,689,Ростов Великий,М,26,4,120727.97,1,149073.88
15653422,850,Ярославль,М,63,8,169832.57,1,184107.26
15773604,747,Ярославль,М,41,5,,2,22750.17
15748727,469,Ростов Великий,М,38,9,113599.42,1,11950.29
15619814,539,Рыбинск,М,38,6,,1,152880.07
15722286,743,Ярославль,М,32,9,,2,175252.78
15830391,707,Ярославль,М,47,3,,2,174303.29
15710817,581,Рыбинск,Ж,50,4,,2,80701.72
15790716,737,Рыбинск,М,38,6,146282.79,2,198516.2
15753031,445,Ростов Великий,Ж,38,6,119413.62,2,175756.36
15767179,703,Ростов Великий,Ж,29,3,122084.63,1,82824.08
15614041,588,Ростов Великий,Ж,35,1,103060.63,1,179866.01
15612239,765,Ярославль,М,44,6,,2,159899.97
15624576,626,Ярославль,М,33,8,,2,138504.28
15814998,545,Ростов Великий,М,37,9,110483.86,1,127394.67
15810530,744,Ярославль,М,31,9,120718.28,1,58961.49
15672074,658,Рыбинск,Ж,31,2,36566.96,1,103644.98
15833115,629,Ростов Великий,М,28,8,108601.0,1,119647.7
15793420,719,Ярославль,Ж,42,4,,1,28465.86
15739950,686,Рыбинск,Ж,36,5,,2,152979.14
15753751,743,Ярославль,М,36,4,,2,190911.02
15616045,626,Рыбинск,Ж,48,2,,2,95794.98
15848039,661,Ростов Великий,М,44,1,141136.62,1,189742.78
15784121,710,Ростов Великий,М,45,9,108231.37,1,188574.08
15822990,654,Ярославль,М,40,6,,1,183872.88
15787579,569,Рыбинск,Ж,34,6,144855.34,1,196555.32
15858362,640,Ярославль,М,63,2,68432.45,2,112503.24
15827472,562,Ярославль,М,45,6,136855.24,1,46864.0
15856148,721,Ярославль,Ж,55,3,44020.89,1,65864.4
15851879,456,Ростов Великий,М,32,9,133060.63,1,125167.92
15660353,811,Рыбинск,М,39,7,,2,177519.39
15822474,534,Ярославль,М,24,1,,1,169653.32
15711405,423,Ярославль,Ж,36,5,97665.61,1,118372.55
15730213,594,Ростов Великий,М,28,5,185013.02,1,16481.12
15621644,725,Рыбинск,Ж,32,0,,2,138525.19
15730394,716,Ярославль,Ж,52,7,65971.61,2,14608.0
15657756,595,Ростов Великий,Ж,41,9,150463.11,2,81548.38
15651622,679,Ярославль,Ж,33,1,,2,69608.48
15645287,667,Рыбинск,М,39,9,,2,68873.8
15715681,661,Ярославль,Ж,37,5,136425.18,1,81102.81
15800144,655,Рыбинск,М,38,3,250898.09,3,81054.0
15848868,555,Ярославль,М,55,4,146798.81,1,74149.77
15855758,531,Рыбинск,М,70,1,,2,99503.19
15716314,611,Ростов Великий,Ж,40,7,128486.91,2,10109.47
15800652,600,Ярославль,Ж,38,9,,2,58855.85
15731904,531,Рыбинск,М,37,1,143407.29,2,84402.46
15811952,601,Ярославль,Ж,43,2,,1,49713.87
15636031,548,Ярославль,М,57,6,76165.65,1,133537.53
15847550,759,Ярославль,М,40,4,,2,124615.59
15821670,678,Рыбинск,Ж,49,8,,2,98090.69
15845087,755,Ростов Великий,Ж,33,6,90560.3,2,42607.69
15672977,594,Ярославль,М,61,3,62391.22,1,192434.11
15762297,768,Ярославль,М,42,5,,3,60686.4
15657832,492,Ярославль,Ж,31,7,,2,49463.44
15702667,637,Ростов Великий,Ж,55,1,123378.2,1,81431.99
15757322,646,Рыбинск,Ж,42,3,99836.47,1,22909.56
15677685,593,Ростов Великий,М,74,5,161434.36,2,65532.17
15631960,596,Рыбинск,М,41,5,,2,141053.85
15838726,722,Ростов Великий,Ж,48,10,138311.76,1,3472.63
15645952,642,Ярославль,М,25,7,,2,102083.78
15673937,472,Рыбинск,Ж,28,4,,2,1801.77
15728991,738,Ростов Великий,М,35,6,101744.84,1,85185.44
15789330,732,Рыбинск,М,33,8,,1,119882.7
15761629,404,Ростов Великий,Ж,54,4,125456.07,1,83715.66
15714345,701,Ярославль,М,44,7,,2,23425.78
15695276,683,Ярославль,М,31,2,,2,77326.78
15817593,460,Ярославль,Ж,27,7,,2,156150.08
15834572,690,Ярославль,М,29,5,,2,108577.97
15694290,618,Ростов Великий,Ж,54,4,118449.21,1,133573.29
15626312,671,Ярославль,М,30,2,,1,102057.86
15775476,765,Рыбинск,Ж,32,9,178095.55,1,47247.56
15766056,651,Ростов Великий,Ж,25,2,109175.14,2,114566.47
15646587,704,Ярославль,М,32,7,127785.17,4,184464.7
15820659,544,Ярославль,Ж,45,6,,2,151401.33
15778455,790,Ярославль,Ж,40,9,,2,70607.1
15746218,710,Ростов Великий,М,34,9,134260.36,2,147074.67
15648571,743,Ярославль,М,37,8,69143.91,2,105780.18
15707617,702,Ярославль,М,34,4,100054.77,1,109496.45
15800304,704,Ярославль,Ж,45,6,,1,137739.45
15835396,614,Ярославль,М,38,2,116248.88,1,105140.92
15642458,609,Рыбинск,Ж,43,6,86053.52,2,113276.46
15769090,688,Ярославль,Ж,32,6,123157.95,1,172531.23
15653091,713,Ярославль,М,44,1,63438.91,1,64375.4
15747020,736,Ростов Великий,М,57,9,95295.39,1,28434.44
15664629,727,Ярославль,М,18,4,133550.67,1,46941.41
15630955,850,Ярославль,Ж,38,1,106871.81,2,29333.01
15731355,718,Рыбинск,М,45,3,105266.32,2,193724.51
15808254,643,Ярославль,Ж,51,2,105229.53,1,34967.75
15659667,653,Ярославль,М,41,8,102768.42,1,55663.85
15801108,674,Ярославль,М,18,7,,2,55753.12
15825327,690,Ярославль,М,35,6,112689.95,1,176962.31
15654845,819,Ярославль,М,38,9,122334.26,2,181507.44
15656448,634,Рыбинск,М,34,1,,2,61995.57
15682058,633,Рыбинск,М,33,4,137847.41,2,98349.13
15637085,850,Ярославль,М,49,5,122486.47,1,59748.19
15616903,665,Ярославль,М,33,2,101286.11,1,159840.51
15854578,630,Рыбинск,М,26,7,,2,6656.64
15691530,836,Рыбинск,М,57,4,101247.06,1,37141.62
15813947,668,Ярославль,М,38,10,86977.96,1,37094.75
15631350,753,Ярославль,М,57,7,,1,159475.08
15673434,745,Ярославль,Ж,55,9,110123.59,1,51548.14
15736936,693,Ярославль,М,36,8,178111.82,1,58719.63
15764162,606,Ростов Великий,М,65,10,126306.64,3,7861.68
15768733,660,Ярославль,Ж,35,6,100768.77,1,19199.61
15804874,608,Ярославль,М,42,5,,2,178504.29
15793385,744,Ярославль,Ж,44,3,,2,189016.14
15728442,731,Ярославль,Ж,40,7,118991.79,1,156048.64
15684571,683,Ярославль,М,72,3,140997.26,1,52876.41
15629557,727,Ярославль,М,28,5,,2,19653.08
15612414,561,Ростов Великий,М,32,6,166824.59,1,139451.98
15836578,700,Ярославль,Ж,34,2,76322.69,1,128136.29
15710290,605,Ярославль,М,35,6,,2,45206.57
15837215,767,Рыбинск,М,77,8,149083.7,1,190146.83
15627777,511,Ярославль,М,33,7,,2,158313.87
15823386,667,Ярославль,М,40,9,,1,96670.2
15823582,787,Ярославль,М,33,1,126588.81,2,62163.53
15847996,705,Ростов Великий,Ж,56,2,143249.67,1,88428.41
15664365,773,Ростов Великий,М,43,8,81844.91,2,35908.46
15704887,554,Ярославль,М,40,4,,1,168780.04
15789910,526,Ростов Великий,М,58,9,190298.89,2,191263.76
15694321,661,Ростов Великий,М,35,2,117212.18,1,83052.03
15692474,698,Ярославль,Ж,46,0,,2,125962.02
15675844,646,Ярославль,М,26,4,139848.17,1,164696.27
15811990,757,Ростов Великий,Ж,34,9,101861.36,2,187011.96
15747482,699,Рыбинск,М,35,2,167455.66,2,55324.49
15680380,667,Ярославль,Ж,24,4,,2,34335.55
15652298,774,Рыбинск,Ж,43,1,116360.07,1,17004.14
15830195,745,Рыбинск,М,40,3,88466.82,1,116331.42
15805638,649,Ярославль,Ж,42,7,,2,22974.01
15781341,634,Ростов Великий,Ж,46,5,123642.36,1,49725.16
15767625,665,Рыбинск,М,38,9,,1,87412.74
15773471,713,Ярославль,М,38,9,72286.84,2,26136.89
15731883,652,Ярославль,Ж,40,1,,2,126554.96
15773133,739,Рыбинск,М,40,1,109681.61,1,193321.3
15804905,556,Ростов Великий,М,37,9,145018.64,2,90928.02
15632056,699,Рыбинск,М,34,8,,1,76510.46
15841947,708,Рыбинск,Ж,32,8,187487.63,1,120115.5
15841046,480,Ярославль,М,35,2,165692.91,1,197984.58
15652734,700,Ростов Великий,Ж,59,5,137648.41,1,142977.05
15626284,525,Рыбинск,Ж,47,6,118560.0,1,82522.61
15804499,845,Ярославль,М,33,8,164385.53,1,150664.97
15807145,613,Ярославль,М,37,9,108286.5,1,114153.44
15752897,850,Ярославль,Ж,34,2,,2,171706.66
15777982,798,Рыбинск,Ж,58,9,,2,119071.56
15834436,773,Ростов Великий,М,47,2,118079.47,4,143007.49
15713489,614,Рыбинск,М,35,2,127283.78,1,31302.35
15616612,473,Рыбинск,М,48,8,,2,71139.8
15812910,762,Ярославль,М,29,6,141389.06,1,54122.89
15683850,701,Ярославль,М,37,8,130091.5,1,120031.29
15725171,600,Ярославль,М,35,4,143744.77,2,104076.51
15794524,850,Рыбинск,М,28,9,97408.03,1,175853.64
15715334,613,Рыбинск,М,30,9,111927.45,1,175795.87
15805539,509,Ярославль,М,31,3,,2,15360.91
15855718,509,Рыбинск,М,38,2,,1,168460.12
15640637,609,Ярославль,М,34,1,,1,181177.9
15774243,456,Ярославль,Ж,33,1,188285.68,1,58363.94
15852562,728,Ярославль,Ж,46,2,109705.52,1,20276.87
15806973,663,Рыбинск,М,33,9,,2,91514.62
15812653,673,Ростов Великий,Ж,34,1,127122.79,3,76703.1
15684586,717,Ярославль,М,40,0,98241.04,1,110887.14
15813710,741,Ростов Великий,Ж,37,8,170840.08,2,109843.16
15846485,498,Ростов Великий,Ж,41,4,87541.06,2,12577.21
15727735,850,Ярославль,Ж,26,4,62610.96,2,179365.1
15812961,493,Ярославль,М,36,9,,2,65816.53
15670220,686,Ярославль,Ж,47,5,113328.93,1,124170.9
15653073,666,Рыбинск,М,35,2,104832.49,1,175015.12
15795224,733,Рыбинск,Ж,31,9,102289.85,1,115441.66
15652792,631,Ростов Великий,Ж,34,6,125227.82,2,128247.03
15848785,714,Ростов Великий,Ж,49,5,140510.89,1,141914.94
15778805,767,Ростов Великий,Ж,35,6,132253.22,1,115566.57
15806398,711,Ростов Великий,М,43,2,39043.29,2,175423.69
15658311,722,Ярославль,М,34,8,,2,133447.49
15734459,631,Рыбинск,М,55,9,99685.06,1,114474.98
15816834,701,Ростов Великий,М,38,3,125385.49,2,52044.66
15793544,790,Рыбинск,М,46,2,131365.37,2,180290.68
15787104,633,Рыбинск,М,58,6,98308.51,1,132034.13
15653330,644,Ярославль,Ж,37,8,,2,20968.88
15798861,757,Рыбинск,М,44,5,140856.16,2,158735.1
15666013,696,Ярославль,Ж,30,8,,2,196134.44
15838690,746,Ярославль,М,35,2,172274.01,1,22374.97
15714705,649,Рыбинск,М,36,8,,2,161668.15
15834004,565,Рыбинск,М,38,0,122447.76,1,67339.34
15756391,720,Ярославль,Ж,38,10,,2,56229.72
15676666,648,Рыбинск,Ж,56,6,157559.59,2,140991.23
15755585,632,Ростов Великий,М,41,3,126550.7,1,177644.52
15681813,622,Ярославль,Ж,30,2,158584.82,3,142342.55
15851520,835,Ярославль,М,28,2,163569.61,2,154559.28
15691313,493,Ярославль,Ж,31,3,,1,176570.28
15713081,785,Ростов Великий,Ж,33,6,127211.45,1,191961.83
15675848,681,Ростов Великий,М,42,3,118199.97,2,9452.88
15757133,621,Ростов Великий,Ж,30,2,101014.08,2,165257.31
15822774,756,Рыбинск,М,38,6,119208.85,1,169763.89
15799041,515,Ярославль,Ж,66,6,,2,160663.11
15621535,625,Ярославль,Ж,58,10,53772.73,1,192072.1
15843062,717,Рыбинск,Ж,39,6,,2,93275.61
15828221,595,Ростов Великий,Ж,41,2,138878.81,1,112269.67
15826694,539,Рыбинск,Ж,37,1,130922.81,2,2186.83
15770282,762,Ярославль,М,35,9,,2,43075.7
15782312,706,Рыбинск,М,20,8,,2,12368.11
15674069,677,Рыбинск,Ж,25,8,130866.19,1,42410.21
15647518,733,Ростов Великий,Ж,33,7,187257.94,1,190430.81
15632379,684,Рыбинск,Ж,41,7,,1,138394.37
15628269,679,Ярославль,М,36,6,147733.64,1,172501.38
15724242,478,Рыбинск,М,43,1,,2,197916.43
15673287,696,Ярославль,М,33,2,163139.27,1,7035.36
15741085,686,Рыбинск,Ж,35,4,,2,159676.55
15819367,466,Ярославль,Ж,36,5,119540.15,1,80603.99
15804952,686,Ярославль,Ж,41,4,129553.76,2,187599.8
15666663,576,Ярославль,М,55,9,,2,94450.97
15724138,763,Ростов Великий,Ж,61,1,66101.89,1,143981.27
15629000,572,Ярославль,М,43,2,140431.98,1,26450.57
15637421,757,Ярославль,Ж,49,2,,2,164482.92
15855681,582,Ярославль,Ж,29,0,,1,84012.81
15777364,623,Ярославль,Ж,35,5,,2,101192.08
15672059,617,Ростов Великий,Ж,37,4,116471.43,2,175324.74
15709559,425,Ярославль,М,39,4,,2,197226.32
15820289,659,Ярославль,Ж,56,9,123785.24,1,99504.03
15655833,605,Ярославль,Ж,33,4,,2,83700.66
15664953,538,Ярославль,Ж,38,8,88758.95,2,28226.15
15746324,665,Ростов Великий,М,25,5,153611.83,2,35321.65
15613571,491,Ростов Великий,Ж,57,4,112044.72,1,41229.73
15722035,726,Рыбинск,Ж,27,7,123826.07,1,78970.58
15850780,580,Ярославль,Ж,65,9,106804.26,3,107890.69
15621944,550,Ярославль,Ж,48,6,,2,191870.28
15727687,542,Ярославль,Ж,59,2,68892.77,2,7905.06
15710356,732,Ярославль,Ж,43,6,,2,65731.53
15625696,473,Ярославль,Ж,33,5,125827.43,1,145698.73
15633466,745,Рыбинск,М,34,9,,2,50046.25
15806483,732,Ярославль,М,36,7,,2,60830.24
15821056,848,Ростов Великий,Ж,40,5,148495.64,1,158853.98
15685523,572,Ярославль,М,37,1,133043.66,1,111243.09
15667369,702,Ярославль,М,45,9,74989.58,1,171014.69
15809501,664,Ростов Великий,М,39,7,60263.23,1,170835.32
15826351,630,Ростов Великий,М,50,3,129370.91,4,47775.34
15682897,618,Ростов Великий,М,44,5,157955.83,2,139297.71
15662625,556,Ярославль,М,26,4,,1,195167.38
15621902,619,Ярославль,Ж,30,7,70729.17,1,160948.87
15831833,644,Ярославль,М,48,8,,2,44965.54
15717616,658,Рыбинск,М,50,2,,2,52137.73
15820893,598,Рыбинск,М,27,8,90721.52,2,109296.18
15821800,677,Ярославль,М,27,2,,2,20092.89
15844001,689,Рыбинск,Ж,45,0,57784.22,1,197804.0
15631940,591,Ярославль,М,33,9,131765.72,1,118782.06
15707279,699,Ярославль,М,40,7,,1,152876.13
15625450,749,Ростов Великий,М,47,9,110022.74,1,135655.29
15840331,709,Ярославль,Ж,40,9,131569.63,1,103970.58
15656770,607,Ростов Великий,М,61,2,164523.5,2,35786.76
15805907,650,Ростов Великий,Ж,25,2,114330.95,1,25325.07
15690002,651,Рыбинск,Ж,45,10,135923.16,1,18732.84
15800313,676,Ярославль,Ж,61,8,,2,118522.73
15779392,723,Ярославль,Ж,49,4,,2,89972.25
15677814,714,Рыбинск,М,45,0,124693.48,1,187194.15
15722877,759,Рыбинск,Ж,35,7,147936.42,1,106785.7
15619681,582,Ярославль,М,29,0,,1,142516.35
15644770,697,Ярославль,Ж,34,2,126558.92,1,73334.43
15774756,610,Ростов Великий,М,57,6,106938.11,2,186612.47
15653765,488,Ростов Великий,Ж,33,4,140002.35,1,123613.81
15663946,599,Ростов Великий,М,46,9,123444.72,1,31368.08
15611958,781,Ярославль,М,32,6,147107.91,1,40066.95
15707375,645,Ярославль,М,19,9,128514.84,1,175969.19
15766959,545,Ярославль,Ж,55,5,,1,10034.77
15687357,597,Ростов Великий,Ж,40,9,106756.01,2,151167.94
15798792,561,Рыбинск,Ж,28,3,,2,191387.76
15743089,662,Ярославль,Ж,37,6,,2,51229.17
15667124,649,Ростов Великий,Ж,50,5,155393.32,1,87351.42
15669948,630,Ярославль,Ж,36,2,110414.48,1,48984.95
15690741,672,Рыбинск,М,33,2,,2,182738.0
15724182,636,Ростов Великий,Ж,37,9,157098.52,1,153535.27
15818624,593,Ростов Великий,Ж,38,5,85626.6,1,125079.65
15791755,545,Ростов Великий,М,45,6,93796.42,2,162321.26
15752664,567,Рыбинск,Ж,41,1,,2,3414.72
15827412,583,Ярославль,М,51,6,125268.03,2,165082.25
15790852,681,Ярославль,Ж,29,2,148143.84,1,52021.39
15654929,762,Рыбинск,М,29,10,115545.33,2,148256.43
15805720,648,Рыбинск,М,35,7,,2,122899.01
15656449,644,Ярославль,М,30,5,44928.88,1,10771.46
15706940,706,Рыбинск,М,29,2,,2,18255.51
